,url,Status,Phases,Source,AD,BM,TissueSource,Fetal,GI,iMP,MU,PL,UC
178,https://ClinicalTrials.gov/show/NCT03164122,Completed,Phase 1|Phase 2,auto,13.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
179,https://ClinicalTrials.gov/show/NCT01879046,Completed,Not Applicable,undeclared,0.0,36.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
180,https://ClinicalTrials.gov/show/NCT00836732,Completed,Not Applicable,undeclared,0.0,36.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
181,https://ClinicalTrials.gov/show/NCT02177565,Completed,Not Applicable,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
182,https://ClinicalTrials.gov/show/NCT02557724,Completed,nan,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
183,https://ClinicalTrials.gov/show/NCT01895439,Completed,Phase 1|Phase 2,auto,0.0,14.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
184,https://ClinicalTrials.gov/show/NCT02118519,Completed,Phase 2,auto,0.0,14.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
185,https://ClinicalTrials.gov/show/NCT04269941,Completed,nan,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
186,https://ClinicalTrials.gov/show/NCT02751125,Completed,Phase 1,auto,0.0,14.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
187,https://ClinicalTrials.gov/show/NCT02351011,Completed,Phase 1|Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
188,https://ClinicalTrials.gov/show/NCT02982915,Completed,Phase 1|Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
189,https://ClinicalTrials.gov/show/NCT02468492,Completed,Early Phase 1,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
190,https://ClinicalTrials.gov/show/NCT01739777,Completed,Phase 1|Phase 2,both,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,31.0
191,https://ClinicalTrials.gov/show/NCT02668068,Completed,Phase 1,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,81.0
192,https://ClinicalTrials.gov/show/NCT02685722,Completed,Phase 1,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
193,https://ClinicalTrials.gov/show/NCT04434794,Completed,Phase 1|Phase 2,auto,28.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
194,https://ClinicalTrials.gov/show/NCT03592849,Completed,Not Applicable,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
195,https://ClinicalTrials.gov/show/NCT00883870,Completed,Phase 1|Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
196,https://ClinicalTrials.gov/show/NCT00629096,Completed,Phase 2,auto,0.0,28.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
197,https://ClinicalTrials.gov/show/NCT01933802,Completed,Phase 1,auto,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
198,https://ClinicalTrials.gov/show/NCT03226015,Completed,nan,auto,0.0,0.0,/Fetal,28.0,0.0,0.0,0.0,0.0,0.0
199,https://ClinicalTrials.gov/show/NCT01484574,Completed,Phase 2,allo,0.0,91.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
200,https://ClinicalTrials.gov/show/NCT04713878,Completed,Not Applicable,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
201,https://ClinicalTrials.gov/show/NCT03117738,Completed,Phase 1|Phase 2,auto,22.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
202,https://ClinicalTrials.gov/show/NCT02384499,Completed,Phase 1,allo,22.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
203,https://ClinicalTrials.gov/show/NCT02772289,Completed,Phase 2,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
204,https://ClinicalTrials.gov/show/NCT00911365,Completed,Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
205,https://ClinicalTrials.gov/show/NCT01609283,Completed,Phase 1,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
206,https://ClinicalTrials.gov/show/NCT01090817,Completed,Phase 2,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
207,https://ClinicalTrials.gov/show/NCT03473301,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,92.0
208,https://ClinicalTrials.gov/show/NCT02192749,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
209,https://ClinicalTrials.gov/show/NCT04898088,Completed,Not Applicable,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
210,https://ClinicalTrials.gov/show/NCT02580695,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,31.0
211,https://ClinicalTrials.gov/show/NCT01038596,Completed,nan,undeclared,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
212,https://ClinicalTrials.gov/show/NCT03489564,Completed,nan,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,21.0,21.0
213,https://ClinicalTrials.gov/show/NCT04625738,Completed,Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,31.0
214,https://ClinicalTrials.gov/show/NCT02755922,Completed,Phase 3,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
215,https://ClinicalTrials.gov/show/NCT02669199,Completed,Phase 1,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
216,https://ClinicalTrials.gov/show/NCT02513238,Completed,Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
217,https://ClinicalTrials.gov/show/NCT01803347,Completed,Phase 3,auto,81.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
218,https://ClinicalTrials.gov/show/NCT00543374,Completed,Phase 3,allo,0.0,99.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
219,https://ClinicalTrials.gov/show/NCT01468064,Completed,Phase 1|Phase 2,auto,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
220,https://ClinicalTrials.gov/show/NCT03070275,Completed,Phase 1|Phase 2,auto,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
221,https://ClinicalTrials.gov/show/NCT02674399,Completed,Phase 2,auto,29.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
222,https://ClinicalTrials.gov/show/NCT02789995,Completed,Not Applicable,undeclared,0.0,94.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
223,https://ClinicalTrials.gov/show/NCT00498316,Completed,Phase 1,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
224,https://ClinicalTrials.gov/show/NCT00420134,Completed,Phase 1|Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
225,https://ClinicalTrials.gov/show/NCT01144962,Completed,Phase 1|Phase 2,allo,0.0,22.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
226,https://ClinicalTrials.gov/show/NCT00821470,Completed,Phase 1,auto,0.0,22.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
227,https://ClinicalTrials.gov/show/NCT01603836,Completed,Not Applicable,both,0.0,81.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
228,https://ClinicalTrials.gov/show/NCT00781872,Completed,Phase 1|Phase 2,auto,0.0,25.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
229,https://ClinicalTrials.gov/show/NCT04355728,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,25.0
230,https://ClinicalTrials.gov/show/NCT01351610,Completed,Phase 1|Phase 2,auto,0.0,26.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
231,https://ClinicalTrials.gov/show/NCT04276987,Completed,Phase 1,allo,25.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
232,https://ClinicalTrials.gov/show/NCT02298023,Completed,Phase 2,allo,25.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
233,https://ClinicalTrials.gov/show/NCT04313647,Completed,Phase 1,allo,25.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
234,https://ClinicalTrials.gov/show/NCT04361942,Completed,Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
235,https://ClinicalTrials.gov/show/NCT03676400,Completed,Not Applicable,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,85.0
236,https://ClinicalTrials.gov/show/NCT04484402,Completed,Phase 1|Phase 2,auto,26.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
237,https://ClinicalTrials.gov/show/NCT00813969,Completed,Phase 1,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
238,https://ClinicalTrials.gov/show/NCT03406585,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,25.0
239,https://ClinicalTrials.gov/show/NCT02890537,Completed,Phase 2,auto,83.0,83.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
240,https://ClinicalTrials.gov/show/NCT02658344,Completed,Phase 2,auto,25.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
241,https://ClinicalTrials.gov/show/NCT01931007,Completed,Phase 1,auto,0.0,26.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
242,https://ClinicalTrials.gov/show/NCT01606215,Completed,Phase 1|Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
243,https://ClinicalTrials.gov/show/NCT03828123,Completed,Phase 1|Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
244,https://ClinicalTrials.gov/show/NCT00250302,Completed,Phase 1|Phase 2,auto,0.0,25.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
245,https://ClinicalTrials.gov/show/NCT01377870,Completed,Phase 1|Phase 2,auto,0.0,23.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
246,https://ClinicalTrials.gov/show/NCT02641860,Completed,Phase 1,allo,23.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
247,https://ClinicalTrials.gov/show/NCT01562002,Completed,Phase 1|Phase 2,allo,0.0,28.0,/Fetal,28.0,0.0,0.0,0.0,0.0,0.0
248,https://ClinicalTrials.gov/show/NCT04834609,Completed,Not Applicable,auto,28.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
249,https://ClinicalTrials.gov/show/NCT01719640,Completed,Phase 1|Phase 2,auto,0.0,23.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
250,https://ClinicalTrials.gov/show/NCT01605383,Completed,Phase 1|Phase 2,both,0.0,24.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
251,https://ClinicalTrials.gov/show/NCT02313415,Completed,Not Applicable,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,27.0
252,https://ClinicalTrials.gov/show/NCT02467387,Completed,Phase 2,allo,0.0,24.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
253,https://ClinicalTrials.gov/show/NCT02644447,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,24.0
254,https://ClinicalTrials.gov/show/NCT04366323,Completed,Phase 1|Phase 2,allo,27.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
255,https://ClinicalTrials.gov/show/NCT03000712,Completed,Not Applicable,auto,27.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
256,https://ClinicalTrials.gov/show/NCT04823000,Completed,Phase 1|Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
257,https://ClinicalTrials.gov/show/NCT01745783,Completed,Phase 1|Phase 2,auto,0.0,27.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
258,https://ClinicalTrials.gov/show/NCT02065167,Completed,Phase 2,auto,27.0,27.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
259,https://ClinicalTrials.gov/show/NCT03267784,Completed,Phase 1|Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
260,https://ClinicalTrials.gov/show/NCT02742857,Completed,Phase 1,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
261,https://ClinicalTrials.gov/show/NCT01843387,Completed,Phase 1|Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
262,https://ClinicalTrials.gov/show/NCT01392105,Completed,Phase 2|Phase 3,both,81.0,81.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
263,https://ClinicalTrials.gov/show/NCT01759823,Completed,Phase 2|Phase 3,auto,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
264,https://ClinicalTrials.gov/show/NCT01788059,Completed,Phase 2,undeclared,0.0,20.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
265,https://ClinicalTrials.gov/show/NCT02230514,Completed,Phase 1|Phase 2,both,0.0,20.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
266,https://ClinicalTrials.gov/show/NCT02181712,Completed,Phase 1,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
267,https://ClinicalTrials.gov/show/NCT02378974,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,20.0
268,https://ClinicalTrials.gov/show/NCT01678534,Completed,Phase 2,allo,20.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
269,https://ClinicalTrials.gov/show/NCT01626677,Completed,Phase 3,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,104.0
270,https://ClinicalTrials.gov/show/NCT02492516,Completed,Phase 1,undeclared,20.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
271,https://ClinicalTrials.gov/show/NCT01663376,Completed,Not Applicable,auto,21.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
272,https://ClinicalTrials.gov/show/NCT02302599,Completed,Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,104.0
273,https://ClinicalTrials.gov/show/NCT04310215,Completed,Phase 3,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,103.0
274,https://ClinicalTrials.gov/show/NCT04314011,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,31.0
275,https://ClinicalTrials.gov/show/NCT02481440,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,103.0
276,https://ClinicalTrials.gov/show/NCT04349631,Completed,Phase 2,auto,57.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
277,https://ClinicalTrials.gov/show/NCT01222039,Completed,Phase 1|Phase 2,allo,20.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
278,https://ClinicalTrials.gov/show/NCT02123368,Completed,Phase 1|Phase 2,auto,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
279,https://ClinicalTrials.gov/show/NCT01809769,Completed,Phase 1|Phase 2,auto,19.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
280,https://ClinicalTrials.gov/show/NCT04315025,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,19.0
281,https://ClinicalTrials.gov/show/NCT04392778,Completed,Phase 1|Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
282,https://ClinicalTrials.gov/show/NCT01919827,Completed,Phase 1,auto,0.0,18.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
283,https://ClinicalTrials.gov/show/NCT00988338,Completed,nan,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
284,https://ClinicalTrials.gov/show/NCT02336646,Completed,Phase 1,allo,0.0,19.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
285,https://ClinicalTrials.gov/show/NCT04877067,Completed,Phase 3,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,19.0
286,https://ClinicalTrials.gov/show/NCT03724617,Completed,Not Applicable,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,19.0
287,https://ClinicalTrials.gov/show/NCT02474342,Completed,Not Applicable,auto,19.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
288,https://ClinicalTrials.gov/show/NCT04457037,Completed,Phase 1|Phase 2,auto,19.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
289,https://ClinicalTrials.gov/show/NCT03404063,Completed,Phase 2|Phase 3,allo,106.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,106.0
290,https://ClinicalTrials.gov/show/NCT01585857,Completed,Phase 1,auto,19.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
291,https://ClinicalTrials.gov/show/NCT03589287,Completed,Phase 1|Phase 2,allo,0.0,19.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
292,https://ClinicalTrials.gov/show/NCT01300598,Completed,Phase 1|Phase 2,auto,19.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
293,https://ClinicalTrials.gov/show/NCT01041001,Completed,Phase 3,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,105.0
294,https://ClinicalTrials.gov/show/NCT01175655,Completed,Phase 1,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
295,https://ClinicalTrials.gov/show/NCT03747913,Completed,Not Applicable,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
296,https://ClinicalTrials.gov/show/NCT04288102,Completed,Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,101.0
297,https://ClinicalTrials.gov/show/NCT05283317,Completed,Phase 1|Phase 2,undeclared,31.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
298,https://ClinicalTrials.gov/show/NCT05280002,Completed,Phase 2,auto,31.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
299,https://ClinicalTrials.gov/show/NCT01448434,Completed,Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
300,https://ClinicalTrials.gov/show/NCT01233960,Completed,Phase 3,allo,0.0,74.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
301,https://ClinicalTrials.gov/show/NCT04821479,Completed,Phase 1|Phase 2,auto,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
302,https://ClinicalTrials.gov/show/NCT00883727,Completed,Phase 1|Phase 2,allo,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
303,https://ClinicalTrials.gov/show/NCT02013674,Completed,Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
304,https://ClinicalTrials.gov/show/NCT03799718,Completed,Phase 2,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
305,https://ClinicalTrials.gov/show/NCT02611167,Completed,Phase 1,allo,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
306,https://ClinicalTrials.gov/show/NCT02033525,Completed,Phase 1|Phase 2,auto,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
307,https://ClinicalTrials.gov/show/NCT01342250,Completed,Phase 1|Phase 2,allo,0.0,21.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
308,https://ClinicalTrials.gov/show/NCT02449005,Completed,Phase 1|Phase 2,auto,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
309,https://ClinicalTrials.gov/show/NCT01068951,Completed,Not Applicable,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
310,https://ClinicalTrials.gov/show/NCT02034188,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
311,https://ClinicalTrials.gov/show/NCT02594839,Completed,Phase 1|Phase 2,allo,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
312,https://ClinicalTrials.gov/show/NCT00816803,Completed,Phase 1|Phase 2,auto,0.0,81.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
313,https://ClinicalTrials.gov/show/NCT02286128,Completed,nan,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
314,https://ClinicalTrials.gov/show/NCT02804945,Completed,Phase 1,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
315,https://ClinicalTrials.gov/show/NCT02755376,Completed,Not Applicable,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,31.0
316,https://ClinicalTrials.gov/show/NCT01875081,Completed,Phase 2,auto,0.0,73.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
317,https://ClinicalTrials.gov/show/NCT01828957,Completed,Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,70.0
318,https://ClinicalTrials.gov/show/NCT01915927,Completed,Phase 1,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
319,https://ClinicalTrials.gov/show/NCT01056471,Completed,Phase 1|Phase 2,auto,31.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
320,https://ClinicalTrials.gov/show/NCT03887208,Completed,Phase 1|Phase 2,auto,101.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
321,https://ClinicalTrials.gov/show/NCT03638154,Completed,Not Applicable,undeclared,0.0,0.0,/GI,0.0,21.0,0.0,0.0,0.0,0.0
322,https://ClinicalTrials.gov/show/NCT01586312,Completed,Phase 1|Phase 2,both,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
323,https://ClinicalTrials.gov/show/NCT01552707,Completed,Phase 1|Phase 2,both,0.0,70.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
324,https://ClinicalTrials.gov/show/NCT04326985,Completed,Early Phase 1,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
325,https://ClinicalTrials.gov/show/NCT04491240,Completed,Phase 1|Phase 2,undeclared,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
326,https://ClinicalTrials.gov/show/NCT01844661,Completed,Phase 1|Phase 2,auto,0.0,21.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
327,https://ClinicalTrials.gov/show/NCT01290367,Completed,Phase 2,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
328,https://ClinicalTrials.gov/show/NCT03343782,Completed,Phase 1|Phase 2,auto,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
329,https://ClinicalTrials.gov/show/NCT04288934,Completed,Phase 1,both,0.0,21.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
330,https://ClinicalTrials.gov/show/NCT01842477,Completed,Phase 1|Phase 2,auto,0.0,31.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
331,https://ClinicalTrials.gov/show/NCT02291926,Completed,Phase 1,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,21.0
332,https://ClinicalTrials.gov/show/NCT01981330,Completed,Phase 1,auto,0.0,17.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
333,https://ClinicalTrials.gov/show/NCT02566655,Completed,Phase 1,auto,0.0,11.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
334,https://ClinicalTrials.gov/show/NCT01860417,Completed,Phase 1|Phase 2,both,0.0,26.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
335,https://ClinicalTrials.gov/show/NCT01385644,Completed,Phase 1,allo,0.0,0.0,/PL,0.0,0.0,0.0,0.0,9.0,0.0
336,https://ClinicalTrials.gov/show/NCT02394886,Completed,Phase 1,allo,6.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
337,https://ClinicalTrials.gov/show/NCT01873547,Completed,Phase 3,both,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,301.0
338,https://ClinicalTrials.gov/show/NCT01297972,Completed,Phase 1|Phase 2,allo,0.0,10.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
339,https://ClinicalTrials.gov/show/NCT01775774,Completed,Phase 1,allo,0.0,10.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
340,https://ClinicalTrials.gov/show/NCT00515307,Completed,Phase 1,allo,0.0,2.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
341,https://ClinicalTrials.gov/show/NCT03220243,Completed,Phase 1,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
342,https://ClinicalTrials.gov/show/NCT02398370,Completed,Phase 1,allo,0.0,0.0,/PL,0.0,0.0,0.0,0.0,9.0,0.0
343,https://ClinicalTrials.gov/show/NCT02162693,Completed,Phase 2,auto,54.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
344,https://ClinicalTrials.gov/show/NCT01061879,Completed,nan,allo,0.0,9.0,/UC,0.0,0.0,0.0,0.0,0.0,9.0
345,https://ClinicalTrials.gov/show/NCT00644410,Completed,Phase 1|Phase 2,auto,0.0,60.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
346,https://ClinicalTrials.gov/show/NCT03865394,Completed,Phase 1|Phase 2,allo,47.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
347,https://ClinicalTrials.gov/show/NCT03371329,Completed,Phase 1,undeclared,0.0,10.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
348,https://ClinicalTrials.gov/show/NCT02509156,Completed,Phase 1,allo,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
349,https://ClinicalTrials.gov/show/NCT01454336,Completed,Phase 1,auto,0.0,4.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
350,https://ClinicalTrials.gov/show/NCT03855631,Completed,nan,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
351,https://ClinicalTrials.gov/show/NCT01274975,Completed,Phase 1,auto,9.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
352,https://ClinicalTrials.gov/show/NCT02622464,Completed,Not Applicable,auto,9.0,9.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
353,https://ClinicalTrials.gov/show/NCT03682315,Completed,Not Applicable,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
354,https://ClinicalTrials.gov/show/NCT02023788,Completed,nan,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,9.0
355,https://ClinicalTrials.gov/show/NCT01663116,Completed,Phase 1|Phase 2,allo,54.0,0.0,/AD,0.0,0.0,0.0,0.0,0.0,0.0
356,https://ClinicalTrials.gov/show/NCT01771640,Completed,Phase 1,auto,9.0,9.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
357,https://ClinicalTrials.gov/show/NCT00186914,Completed,Phase 1,allo,0.0,9.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
358,https://ClinicalTrials.gov/show/NCT04243681,Completed,Phase 4,auto,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
359,https://ClinicalTrials.gov/show/NCT02054208,Completed,Phase 1|Phase 2,allo,0.0,0.0,/UC,0.0,0.0,0.0,0.0,0.0,47.0
360,https://ClinicalTrials.gov/show/NCT02495766,Completed,Phase 1|Phase 2,auto,0.0,9.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
361,https://ClinicalTrials.gov/show/NCT02195323,Completed,Phase 1,auto,0.0,8.0,/BM,0.0,0.0,0.0,0.0,0.0,0.0
